"ID_INDIVIDU","POSTE","MOIS_NAISSANCE","NATIONALITE","CF_AGREE","POLE_ESPOIR","NB_PALMARES_AVANT_17","exp_avant_17","Anthropometrie","Detente_horizontale","Vitesse_lineaire","Vivacite","Jeux_reduits","Match","Conduite_de_balle","Gardiens_de_but","Jonglerie_en_mouvement","Vitesse_max_aerobie","NB_BUT_PAR_MIN_JOUE_PAR_SAISON_AVANT_17","NB_MIN_JOUE_PAR_MATCH_PAR_SAISON_AVANT_17","NB_CLUB_AVANT_17","TOP_50_AVANT_17","TOP_50_150_AVANT_17","top_restant_AVANT_17","Y"
1996,"Attaquant",6,"France","CFM - CENTRE DE FORMATION ST DE REIMS","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,90,1,"0","0","0",0
2003,"Attaquant",1,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
2008,"Attaquant",2,"France","CFM - CENTRE DE FORMATION ST. BRESTOIS 29","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1
2016,"Milieu",3,"France","CFM - CENTRE DE FORMATION ANGERS S.C.O.","aucun",2,0,13.49,13.36,12.11,13.36,13.69,13.69,13.06,13.75,13.75,14.42,0.00065,25.26,1,"0","0","1",0
2017,"Defenseur",5,"Madagascar","CFM - CENTRE DE FORMATION A.J. AUXERROISE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1
2022,"Milieu",5,"Algérie","CFM - CENTRE DE FORMATION LE HAVRE A.C.","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00117,77.82,1,"0","1","0",1
2050,"Gardien de But",12,"Algérie","CFM - CENTRE DE FORMATION O.G.C. NICE COTE D'AZUR","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
2059,"Milieu",12,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00099,13.23,2,"1","0","1",1
2060,"Attaquant",2,"France","CFM - CENTRE DE FORMATION R.C. STRASBOURG ALSACE","aucun",0,0,10.23,13.61,15.47,13.61,17.16,17.16,17.8,12.65,12.65,13.61,0.00102,12.46,1,"0","0","1",1
2065,"Milieu",6,"Algérie","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,39.73,2,"1","0","0",1
2067,"Milieu",10,"France","CFM - CENTRE DE FORMATION R.C. LENSOIS","aucun",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00019,21.7,3,"0","1","0",1
2071,"Defenseur",12,"France","CFM - CENTRE DE FORMATION A.S. ST ETIENNE","aucun",0,0,20,20,20,20,20,20,NA,NA,NA,NA,0,44.09,1,"0","0","1",0
2090,"Defenseur",9,"France","CFM - ACADEMY AS MONACO FC","PEM - PEM AIX EN PROVENCE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
2098,"Gardien de But",2,"France","aucun","aucun",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6.2,2,"1","0","0",0
2099,"Defenseur",8,"Sénégal","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
2104,"Defenseur",4,"France","CFM - CENTRE DE FORMATION F.C. SOCHAUX MONTBELIARD","aucun",3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,61.5,1,"0","0","1",1
2116,"Milieu",2,"France","CFM - CENTRE DE FORMATION ST DE REIMS","aucun",0,0,11.94,11.69,15.12,11.69,14.91,14.91,18.29,11.69,11.69,11.69,0.00025,11.87,1,"0","0","1",1
2120,"Gardien de But",8,"France","CFM - CENTRE DE FORMATION VALENCIENNES F.C.","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1
2125,"Attaquant",7,"France","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00038,20.73,2,"1","0","0",0
2139,"Gardien de But",3,"France","CFM - CENTRE DE FORMATION F.C. METZ","aucun",0,0,9.36,10.8,6.54,10.8,15.04,15.04,NA,6.54,6.54,10.8,0,12,2,"0","0","1",1
2187,"Milieu",1,"France","CFM - CENTRE DE FORMATION ANGERS S.C.O.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00011,13.14,2,"0","0","1",1
2206,"Milieu",4,"France","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00285,77.96,1,"1","0","0",0
2222,"Attaquant",3,"Algérie","aucun","aucun",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01587,15.75,1,"0","0","0",0
2245,"Milieu",3,"France","CFM - CENTRE DE FORMATION DIJON FOOTBALL CÔTE D'OR","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00063,26.13,3,"0","0","1",0
2296,"Milieu",2,"France","CFM - CENTRE DE FORMATION F.C. LORIENT","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00023,42.48,1,"0","0","1",0
2297,"Attaquant",5,"Maroc","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00193,12.67,2,"1","0","1",1
2305,"Milieu",6,"France","CFM - CENTRE DE FORMATION AMIENS SP.C. PICARDIE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00038,24.17,1,"0","0","1",0
2325,"Gardien de But",11,"France","CFM - CENTRE DE FORMATION EN AVANT GUINGAMP","PEM - PEM SAINT-SEBASTIEN SUR LOIRE",0,0,13.65,13.28,13.01,13.28,14.12,14.12,13.01,13.28,13.28,13.65,0,17.45,1,"0","0","0",0
2344,"Defenseur",2,"France","CFM - CENTRE DE FORMATION TOULOUSE FOOTBALL CLUB","aucun",0,0,16.88,15.59,17.84,15.59,16.24,16.24,17.84,15.59,15.59,15.59,4e-05,15.56,2,"0","1","1",1
2353,"Gardien de But",3,"France","CFM - CENTRE DE FORMATION F.C. LORIENT","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,37.34,1,"0","0","1",0
2359,"Defenseur",2,"France","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","PEM - PEM GUADELOUPE",0,0,NA,NA,NA,NA,16.41,16.41,16.41,16.41,NA,NA,0,16.43,1,"1","0","0",1
2361,"Defenseur",2,"Turquie","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","PEM - PEM NANCY",2,0,NA,14.55,13.51,14.55,14.61,14.61,13.51,14.55,14.55,15.94,0,16.28,3,"1","0","0",1
2362,"Milieu",2,"France","CFM - CENTRE DE FORMATION R.C. LENSOIS","PEM - PEM LIEVIN",0,0,10.8,10.8,10.8,10.8,10.8,10.8,NA,NA,NA,NA,0,27.09,1,"0","1","0",0
2367,"Gardien de But",1,"France","CFM - CENTRE DE FORMATION TOULOUSE FOOTBALL CLUB","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1
2369,"Attaquant",2,"Cameroun","CFM - CENTRE DE FORMATION F.C. NANTES","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1
2372,"Attaquant",12,"France","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","PEM - PEM CLAIREFONTAINE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,68,1,"1","0","0",0
2416,"Milieu",3,"France","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
2430,"Defenseur",10,"France","CFM - CENTRE DE FORMATION AMIENS SP.C. PICARDIE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-04,15.84,2,"0","0","1",0
2446,"Defenseur",10,"France","CFM - CENTRE DE FORMATION F.C. LORIENT","PEM - PEM PLOUFRAGAN",0,0,14.66,14.15,14.21,14.15,14.15,14.15,14.21,14.15,14.15,14.66,0.00045,17.66,2,"0","0","1",0
2450,"Defenseur",1,"France","CFM - CENTRE DE FORMATION MONTPELLIER HERAULT SP.C.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4e-04,86.9,1,"0","0","0",0
2464,"Attaquant",3,"France","CFM - CENTRE DE FORMATION O.G.C. NICE COTE D'AZUR","PEM - PEM CLAIREFONTAINE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
2481,"Attaquant",3,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
2492,"Milieu",4,"France","CFM - CENTRE DE FORMATION O. DE MARSEILLE - O.M.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00198,63.12,1,"1","0","0",0
2502,"Defenseur",3,"Guadeloupe","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
2518,"Defenseur",10,"France","CFM - CENTRE DE FORMATION F.C. SOCHAUX MONTBELIARD","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
2522,"Gardien de But",3,"France","CFM - CENTRE DE FORMATION LE HAVRE A.C.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
2523,"Defenseur",6,"France","aucun","aucun",0,0,NA,10,10,10,10,10,10,10,10,NA,0,15.61,1,"1","0","0",0
2537,"Gardien de But",12,"France","CFM - CENTRE DE FORMATION EN AVANT GUINGAMP","aucun",0,0,6.53,6.53,6.53,6.53,NA,NA,NA,NA,NA,6.53,0,12.64,2,"0","0","0",1
2557,"Milieu",8,"France","CFM - CENTRE DE FORMATION F.C. DES GIRONDINS DE BORDEAUX","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1
2560,"Milieu",6,"France","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
2567,"Defenseur",11,"France","aucun","aucun",0,0,14.49,14.1,13.76,14.1,14.71,14.71,14.52,14.3,14.3,14.49,0.00031,27.53,3,"0","0","1",0
2571,"Gardien de But",3,"France","CFM - CENTRE DE FORMATION ST DE REIMS","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,16.74,3,"1","0","1",0
2581,"Attaquant",10,"France","CFM - CENTRE DE FORMATION VALENCIENNES F.C.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
2583,"Milieu",8,"France","aucun","aucun",0,0,12.93,13.51,14.24,13.51,14.24,14.24,13.8,13.01,13.01,9.87,0.00091,17.86,2,"1","0","0",0
2586,"Milieu",3,"France","CFM - CENTRE DE FORMATION F.C. NANTES","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
2604,"Milieu",5,"France","CFM - CENTRE DE FORMATION F.C. DES GIRONDINS DE BORDEAUX","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
2609,"Defenseur",7,"France","CFM - LOSC LILLE ASSOCIATION","aucun",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
2612,"Milieu",8,"France","CFM - CENTRE DE FORMATION TOULOUSE FOOTBALL CLUB","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
2619,"Milieu",4,"France","CFM - CENTRE DE FORMATION F.C. LORIENT","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,47.81,1,"0","0","1",0
2632,"Attaquant",2,"France","CFM - CENTRE DE FORMATION F.C. DES GIRONDINS DE BORDEAUX","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
2641,"Attaquant",3,"France","CFM - LOSC LILLE ASSOCIATION","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
2660,"Defenseur",12,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1
2663,"Milieu",8,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
2664,"Defenseur",12,"Cote d'ivoire","CFM - CENTRE DE FORMATION CLERMONT FOOT 63","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,14.03,3,"0","0","1",0
2670,"Attaquant",6,"Guadeloupe","CFM - CENTRE DE FORMATION EN AVANT GUINGAMP","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
2676,"Defenseur",4,"France","CFM - CENTRE DE FORMATION F.C. SOCHAUX MONTBELIARD","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
2680,"Attaquant",1,"France","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","aucun",0,0,10.96,10.96,13.41,10.96,10.96,10.96,13.41,10.96,10.96,10.96,0.00061,15.83,3,"1","0","0",1
2687,"Attaquant",1,"France","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
2690,"Milieu",11,"France","CFM - CENTRE DE FORMATION ST. MALHERBE CAEN-CALV.B.NORM.","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1
2694,"Defenseur",8,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
2697,"Gardien de But",11,"France","CFM - CENTRE DE FORMATION ESPER. TROYES AUBE CHAMPAGNE","aucun",0,0,15.54,15.54,15.54,15.54,15.54,15.54,NA,15.54,NA,NA,0,86.09,1,"0","0","0",0
2705,"Milieu",6,"France","CFM - CENTRE DE FORMATION VALENCIENNES F.C.","aucun",0,0,17.5,NA,NA,NA,17.5,17.5,NA,NA,NA,NA,0.00042,12.39,2,"0","0","1",1
2709,"Attaquant",6,"France","CFM - CENTRE DE FORMATION MONTPELLIER HERAULT SP.C.","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00062,59.89,1,"0","0","0",1
2713,"Defenseur",3,"France","aucun","aucun",0,0,18.28,18.28,18.28,18.28,18.28,18.28,NA,NA,NA,NA,0,18.34,1,"1","0","0",0
2738,"Milieu",3,"France","CFM - CENTRE DE FORMATION F.C. NANTES","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
2741,"Milieu",3,"France","CFM - CENTRE DE FORMATION A.J. AUXERROISE","PEM - PEM CLAIREFONTAINE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
2773,"Milieu",9,"France","CFM - CENTRE DE FORMATION MONTPELLIER HERAULT SP.C.","aucun",0,0,14.35,15.25,13.58,15.25,16.11,16.11,13.19,15.5,15.5,18.59,0.00014,27.31,2,"0","0","0",0
2784,"Defenseur",11,"France","CFM - CENTRE DE FORMATION ST. LAVALLOIS F.C.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
2786,"Defenseur",6,"France","CFM - CENTRE DE FORMATION A.S. ST ETIENNE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,25.45,1,"0","0","1",0
2797,"Defenseur",3,"France","CFM - CENTRE DE FORMATION LE HAVRE A.C.","aucun",0,0,14.51,15.13,15.13,15.13,15.13,15.13,NA,NA,NA,NA,1e-04,11.52,1,"0","1","0",1
2804,"Gardien de But",4,"France","CFM - CENTRE DE FORMATION F.C. LORIENT","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
2815,"Attaquant",4,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
2818,"Milieu",8,"France","CFM - CENTRE DE FORMATION O. DE MARSEILLE - O.M.","aucun",0,0,16.8,16.15,16.28,16.15,17.3,17.3,15.39,15.24,15.24,16.3,0.00025,13.74,1,"1","0","0",0
2819,"Attaquant",5,"Congo","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
2821,"Defenseur",2,"France","CFM - CENTRE DE FORMATION ST. LAVALLOIS F.C.","aucun",0,0,6.33,6.33,6.33,6.33,6.33,6.33,NA,NA,NA,NA,0,37.72,2,"1","0","0",1
2830,"Defenseur",4,"France","CFM - CENTRE DE FORMATION TOULOUSE FOOTBALL CLUB","PEM - PEM CASTELMAUROU",0,0,13.45,13.45,13.45,13.45,13.45,13.45,NA,13.45,13.45,13.45,3e-05,15.77,1,"0","1","0",1
2842,"Milieu",6,"France","CFM - CENTRE DE FORMATION R.C. LENSOIS","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,85.22,1,"0","1","0",0
2863,"Milieu",10,"France","CFM - ACADEMY AS MONACO FC","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00023,13.64,2,"0","1","1",0
2876,"Attaquant",5,"France","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1
2882,"Attaquant",2,"France","CFM - CENTRE DE FORMATION LE HAVRE A.C.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00086,10.93,2,"0","1","0",1
2906,"Gardien de But",2,"République Centrafricaine","CFM - CENTRE DE FORMATION EN AVANT GUINGAMP","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,32.95,1,"0","0","0",0
2907,"Milieu",11,"France","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","aucun",0,0,15.43,15.43,NA,15.43,15.43,15.43,NA,15.43,15.43,15.43,0.00031,16.88,1,"1","0","0",0
2910,"Milieu",10,"Cameroun","CFM - CENTRE DE FORMATION F.C. SOCHAUX MONTBELIARD","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
2912,"Defenseur",4,"France","CFM - CENTRE DE FORMATION F.C. NANTES","PEM - PEM SAINT-SEBASTIEN SUR LOIRE",1,0,12.9,12.41,11.54,12.41,12.98,12.98,11.91,12.75,12.75,13.85,7e-05,22.24,1,"0","1","0",1
2917,"Milieu",5,"France","CFM - CENTRE DE FORMATION AS NANCY LORRAINE","PEM - PEM NANCY",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00077,24.94,1,"0","0","0",0
2918,"Milieu",4,"Espagne","aucun","aucun",0,0,NA,12.77,12.77,12.77,12.77,12.77,12.77,12.78,12.77,NA,0.00109,11.8,1,"1","0","0",0
2922,"Defenseur",6,"France","CFM - CENTRE DE FORMATION AS NANCY LORRAINE","PEM - PEM AIX EN PROVENCE",0,0,11.69,11.4,11.11,11.4,11.42,11.42,11.11,11.19,11.19,11.69,0,16.7,3,"0","1","0",1
2927,"Defenseur",6,"France","CFM - CENTRE DE FORMATION TOULOUSE FOOTBALL CLUB","aucun",0,0,13.29,11.87,13.29,11.87,11.87,11.87,NA,11.87,11.87,11.87,0.00012,13.36,1,"0","1","0",1
2931,"Attaquant",4,"France","CFM - CENTRE DE FORMATION F.C. NANTES","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00343,91.06,1,"0","1","0",0
2939,"Milieu",3,"France","CFM - CENTRE DE FORMATION MONTPELLIER HERAULT SP.C.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
2940,"Attaquant",9,"France","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","aucun",0,0,11.4,11.4,NA,11.4,11.4,11.4,NA,11.4,11.4,11.4,0.00069,16.47,3,"1","0","0",0
2942,"Defenseur",12,"France","CFM - CENTRE DE FORMATION F.C. NANTES","aucun",0,0,NA,14.38,14.38,14.38,14.38,14.38,14.38,14.38,14.38,NA,7e-05,31.7,1,"0","1","0",0
2947,"Milieu",12,"Algérie","aucun","aucun",0,0,20,20,20,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
2959,"Milieu",6,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
2962,"Milieu",1,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
2971,"Milieu",4,"France","CFM - CENTRE DE FORMATION AS NANCY LORRAINE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1
2980,"Defenseur",2,"France","CFM - CENTRE DE FORMATION A.J. AUXERROISE","aucun",0,0,NA,NA,NA,NA,NA,NA,14.41,14.41,14.41,NA,0.00012,26.8,1,"0","0","0",0
3008,"Milieu",7,"France","CFM - CENTRE DE FORMATION F.C. DES GIRONDINS DE BORDEAUX","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00086,68.47,1,"0","0","1",0
3019,"Attaquant",5,"France","CFM - CENTRE DE FORMATION PARIS F.C.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00024,14.17,2,"1","1","0",0
3025,"Attaquant",8,"France","CFM - CENTRE DE FORMATION F.C. SOCHAUX MONTBELIARD","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1
3029,"Milieu",1,"France","CFM - CENTRE DE FORMATION O. DE MARSEILLE - O.M.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00048,21.9,2,"1","0","0",0
3034,"Milieu",5,"Congo","CFM - ACADEMY AS MONACO FC","PEM - PEM CLAIREFONTAINE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
3044,"Attaquant",7,"Sénégal","CFM - CENTRE DE FORMATION VALENCIENNES F.C.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
3051,"Attaquant",10,"Etats-Unis","aucun","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
3064,"Milieu",2,"France","aucun","aucun",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29.1,1,"1","0","0",1
3071,"Defenseur",12,"France","CFM - CENTRE DE FORMATION LE HAVRE A.C.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12.34,2,"0","1","0",0
3087,"Gardien de But",7,"France","CFM - CENTRE DE FORMATION ST. MALHERBE CAEN-CALV.B.NORM.","aucun",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
3088,"Attaquant",1,"France","CFM - CENTRE DE FORMATION EN AVANT GUINGAMP","aucun",0,0,10.73,11.65,12.56,11.65,10.73,10.73,12.56,11.65,11.65,10.73,9e-04,22.76,1,"0","0","0",1
3094,"Milieu",9,"France","CFM - CENTRE DE FORMATION TOULOUSE FOOTBALL CLUB","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1
3098,"Milieu",2,"France","CFM - CENTRE DE FORMATION F.C. SOCHAUX MONTBELIARD","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4e-04,35.03,2,"1","0","1",0
3103,"Attaquant",12,"France","aucun","PEM - PEM CLAIREFONTAINE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
3104,"Milieu",2,"Burkina Faso","CFM - CENTRE DE FORMATION MONTPELLIER HERAULT SP.C.","PEM - PEM AIX EN PROVENCE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
3112,"Milieu",2,"France","CFM - CENTRE DE FORMATION LE HAVRE A.C.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00024,18.65,3,"0","1","1",1
3114,"Milieu",7,"Cameroun","CFM - CENTRE DE FORMATION A.J. AUXERROISE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
3115,"Defenseur",7,"France","CFM - CENTRE DE FORMATION F.C. METZ","aucun",0,0,12.84,13.54,14.42,13.54,14.86,14.86,14.42,13.54,13.54,12.84,2e-04,21.03,1,"0","0","1",1
3118,"Attaquant",7,"France","aucun","aucun",1,0,14.56,14.56,14.56,14.56,14.56,14.56,NA,NA,NA,NA,0.00196,72.86,1,"1","0","0",0
3120,"Gardien de But",1,"France","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","aucun",0,0,NA,14.89,13.69,14.89,14.89,14.89,13.69,14.89,14.89,NA,0,11.68,4,"1","0","0",0
3136,"Milieu",5,"Maroc","CFM - CENTRE DE FORMATION F.C. NANTES","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,85.41,1,"0","1","0",0
3148,"Milieu",5,"France","CFM - CENTRE DE FORMATION A.J. AUXERROISE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,48.71,1,"0","0","0",0
3153,"Defenseur",11,"Martinique","CFM - CENTRE DE FORMATION VALENCIENNES F.C.","PEM - PEM CLAIREFONTAINE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
